work_order_id,correlation_id,title,phase,source_status,status,repo_path,depends_on,blocks,companion_gate_ref,source_context,deterministic,allows_network,allows_dependency_install,allows_dependency_changes,proof_required,proof_uri,human_approval_required,verification_command,completion_gate,rollback_plan,intent_lock
TASK-CDB087,CDB087,Source drift versus stored plans,Gap Closure,complete,review,src/nu_plugin,TASK-CDB073,,GATE-CDB087,"{""acceptance_refs"":[],""checklist_ref"":null,""evidence_paths"":[],""family"":""bidirectional"",""first_run_refs"":[],""gitkb_slug"":""tasks/cdb087-bidirectional-source-drift-conflicts"",""goal_ref"":null,""governing_docs"":[],""notes"":null,""owner_surface"":null,""prd_sections"":null,""raw_log_paths"":[],""safety_constraints"":[],""source_files"":[],""source_truth"":null,""stop_condition"":null,""stop_condition_refs"":[],""subgoal_ref"":null}",true,false,false,false,true,,true,stale plan conflict tests,stale plan conflict tests,Remove only the LifeOS review handoff for TASK-CDB087 and regenerate from the pinned c84740532ded2a27ee283ea7a3a5f303eaeb61a7 snapshot; never mutate src/nu_plugin from this import record.,"{""algorithm"":""BLAKE3-256"",""canonicalization"":""sorted-key-json-utf8-v1"",""digest"":""blake3:81617a8abcf1c5665a5e201829870c0f22f4fc47447796e71050c528d7598cee"",""schema"":""lifeos.intent-lock.v1""}"
TASK-CDB088,CDB088,Failed materialization and apply recovery,Gap Closure,complete,review,src/nu_plugin,TASK-CDB075,,GATE-CDB088,"{""acceptance_refs"":[],""checklist_ref"":null,""evidence_paths"":[],""family"":""bidirectional"",""first_run_refs"":[],""gitkb_slug"":""tasks/cdb088-bidirectional-failed-apply-recovery"",""goal_ref"":null,""governing_docs"":[],""notes"":null,""owner_surface"":null,""prd_sections"":null,""raw_log_paths"":[],""safety_constraints"":[],""source_files"":[],""source_truth"":null,""stop_condition"":null,""stop_condition_refs"":[],""subgoal_ref"":null}",true,false,false,false,true,,true,failed apply recovery tests,failed apply recovery tests,Remove only the LifeOS review handoff for TASK-CDB088 and regenerate from the pinned c84740532ded2a27ee283ea7a3a5f303eaeb61a7 snapshot; never mutate src/nu_plugin from this import record.,"{""algorithm"":""BLAKE3-256"",""canonicalization"":""sorted-key-json-utf8-v1"",""digest"":""blake3:3728146b4c96cf114e45f1bbb549f9010f69d5684241564d759a1c15687250bc"",""schema"":""lifeos.intent-lock.v1""}"
TASK-CDB089,CDB089,Operator approval and manual decision provenance,Gap Closure,complete,review,src/nu_plugin,TASK-CDB075,,GATE-CDB089,"{""acceptance_refs"":[],""checklist_ref"":null,""evidence_paths"":[],""family"":""bidirectional"",""first_run_refs"":[],""gitkb_slug"":""tasks/cdb089-bidirectional-approval-provenance"",""goal_ref"":null,""governing_docs"":[],""notes"":null,""owner_surface"":null,""prd_sections"":null,""raw_log_paths"":[],""safety_constraints"":[],""source_files"":[],""source_truth"":null,""stop_condition"":null,""stop_condition_refs"":[],""subgoal_ref"":null}",true,false,false,false,true,,true,apply gate decision provenance tests,apply gate decision provenance tests,Remove only the LifeOS review handoff for TASK-CDB089 and regenerate from the pinned c84740532ded2a27ee283ea7a3a5f303eaeb61a7 snapshot; never mutate src/nu_plugin from this import record.,"{""algorithm"":""BLAKE3-256"",""canonicalization"":""sorted-key-json-utf8-v1"",""digest"":""blake3:53a6f650650141cd67c1b6213cc0ede7560dbd76ca889dd557b1061062d9bd4c"",""schema"":""lifeos.intent-lock.v1""}"
TASK-CDB090,CDB090,Final bidirectional release gate and manifest reseal,Release Gate,complete,review,src/nu_plugin,TASK-CDB070;TASK-CDB071;TASK-CDB072;TASK-CDB073;TASK-CDB074;TASK-CDB075;TASK-CDB076;TASK-CDB077;TASK-CDB078;TASK-CDB079;TASK-CDB080;TASK-CDB081;TASK-CDB082;TASK-CDB083;TASK-CDB084;TASK-CDB085;TASK-CDB086;TASK-CDB087;TASK-CDB088;TASK-CDB089,,GATE-CDB090,"{""acceptance_refs"":[],""checklist_ref"":null,""evidence_paths"":[],""family"":""bidirectional"",""first_run_refs"":[],""gitkb_slug"":""tasks/cdb090-bidirectional-release-gate"",""goal_ref"":null,""governing_docs"":[],""notes"":null,""owner_surface"":null,""prd_sections"":null,""raw_log_paths"":[],""safety_constraints"":[],""source_files"":[],""source_truth"":null,""stop_condition"":null,""stop_condition_refs"":[],""subgoal_ref"":null}",true,false,false,false,true,,true,"all mandatory capability tests, reproduction proof, and full validation","all mandatory capability tests, reproduction proof, and full validation",Remove only the LifeOS review handoff for TASK-CDB090 and regenerate from the pinned c84740532ded2a27ee283ea7a3a5f303eaeb61a7 snapshot; never mutate src/nu_plugin from this import record.,"{""algorithm"":""BLAKE3-256"",""canonicalization"":""sorted-key-json-utf8-v1"",""digest"":""blake3:a6aedc0a782af0e0606aa3f14866087bcfb7a7071eb51e21741b378b2e62d0cd"",""schema"":""lifeos.intent-lock.v1""}"
TASK-CDB091,CDB091,Research current polyglot parsing/indexing/tooling landscape,planning,complete,review,src/nu_plugin,,,GATE-CDB091,"{""acceptance_refs"":[],""checklist_ref"":null,""evidence_paths"":[],""family"":""polyglot"",""first_run_refs"":[],""gitkb_slug"":null,""goal_ref"":null,""governing_docs"":[],""notes"":""Current-state audit plus official-source research"",""owner_surface"":null,""prd_sections"":null,""raw_log_paths"":[],""safety_constraints"":[""no arbitrary language-to-Rust translation claims"",""no vendored external code as evidence""],""source_files"":[],""source_truth"":null,""stop_condition"":null,""stop_condition_refs"":[],""subgoal_ref"":null}",true,false,false,false,true,,true,research ledger complete and CSVs parse,research ledger complete and CSVs parse,Remove only the LifeOS review handoff for TASK-CDB091 and regenerate from the pinned c84740532ded2a27ee283ea7a3a5f303eaeb61a7 snapshot; never mutate src/nu_plugin from this import record.,"{""algorithm"":""BLAKE3-256"",""canonicalization"":""sorted-key-json-utf8-v1"",""digest"":""blake3:f56ae2cc682ef01b07758135ee96c03110aa3b77b089872627c4e8be2b09906f"",""schema"":""lifeos.intent-lock.v1""}"
TASK-CDB092,CDB092,Design polyglot schema extension,planning,complete,review,src/nu_plugin,TASK-CDB091,,GATE-CDB092,"{""acceptance_refs"":[],""checklist_ref"":null,""evidence_paths"":[],""family"":""polyglot"",""first_run_refs"":[],""gitkb_slug"":null,""goal_ref"":null,""governing_docs"":[],""notes"":""Links new rows to source files/blobs/parser versions/proof rows"",""owner_surface"":null,""prd_sections"":null,""raw_log_paths"":[],""safety_constraints"":[""no source-truth promotion without proof""],""source_files"":[],""source_truth"":null,""stop_condition"":null,""stop_condition_refs"":[],""subgoal_ref"":null}",true,false,false,false,true,,true,planned schema does not break Rust-first tables,planned schema does not break Rust-first tables,Remove only the LifeOS review handoff for TASK-CDB092 and regenerate from the pinned c84740532ded2a27ee283ea7a3a5f303eaeb61a7 snapshot; never mutate src/nu_plugin from this import record.,"{""algorithm"":""BLAKE3-256"",""canonicalization"":""sorted-key-json-utf8-v1"",""digest"":""blake3:18165f23bba268b7518469e15bfac4e4b694efdfd8b7f3b7e3ccfb380b3226c8"",""schema"":""lifeos.intent-lock.v1""}"
TASK-CDB093,CDB093,Implement language detection and package marker inventory,planning,complete,review,src/nu_plugin,TASK-CDB091,,GATE-CDB093,"{""acceptance_refs"":[],""checklist_ref"":null,""evidence_paths"":[],""family"":""polyglot"",""first_run_refs"":[],""gitkb_slug"":null,""goal_ref"":null,""governing_docs"":[],""notes"":""Defines Tier 0 and Tier 1 detection"",""owner_surface"":null,""prd_sections"":null,""raw_log_paths"":[],""safety_constraints"":[""no package-manager dependency installation"",""no project script execution""],""source_files"":[],""source_truth"":null,""stop_condition"":null,""stop_condition_refs"":[],""subgoal_ref"":null}",true,false,false,false,true,,true,baseline language and package coverage documented,baseline language and package coverage documented,Remove only the LifeOS review handoff for TASK-CDB093 and regenerate from the pinned c84740532ded2a27ee283ea7a3a5f303eaeb61a7 snapshot; never mutate src/nu_plugin from this import record.,"{""algorithm"":""BLAKE3-256"",""canonicalization"":""sorted-key-json-utf8-v1"",""digest"":""blake3:0d11d47bd3c9c693ed260cce18ed27342a12183909fb92012e687aac0d0eaf10"",""schema"":""lifeos.intent-lock.v1""}"
TASK-CDB094,CDB094,Implement raw whole-repo byte/blob import fixtures,planning,complete,review,src/nu_plugin,TASK-CDB091,,GATE-CDB094,"{""acceptance_refs"":[],""checklist_ref"":null,""evidence_paths"":[],""family"":""polyglot"",""first_run_refs"":[],""gitkb_slug"":null,""goal_ref"":null,""governing_docs"":[],""notes"":""Feeds P2 P5 P6 P9"",""owner_surface"":null,""prd_sections"":null,""raw_log_paths"":[],""safety_constraints"":[""no raw credential dumps"",""no raw source over MCP by default""],""source_files"":[],""source_truth"":null,""stop_condition"":null,""stop_condition_refs"":[],""subgoal_ref"":null}",true,false,false,false,true,,true,raw-byte fixture families documented,raw-byte fixture families documented,Remove only the LifeOS review handoff for TASK-CDB094 and regenerate from the pinned c84740532ded2a27ee283ea7a3a5f303eaeb61a7 snapshot; never mutate src/nu_plugin from this import record.,"{""algorithm"":""BLAKE3-256"",""canonicalization"":""sorted-key-json-utf8-v1"",""digest"":""blake3:553f82f4cbe4c8d701f7eee1472455b83dee3a4760dca7ddc91bcb8af2c9f327"",""schema"":""lifeos.intent-lock.v1""}"
TASK-CDB095,CDB095,Add Tree-sitter/ast-grep parser-backed summary prototype,planning,complete,review,src/nu_plugin,TASK-CDB091,,GATE-CDB095,"{""acceptance_refs"":[],""checklist_ref"":null,""evidence_paths"":[],""family"":""polyglot"",""first_run_refs"":[],""gitkb_slug"":null,""goal_ref"":null,""governing_docs"":[],""notes"":""Defines Tier 2 and optional Tier 4 boundary"",""owner_surface"":null,""prd_sections"":null,""raw_log_paths"":[],""safety_constraints"":[""no external CLI mandatory for default tests""],""source_files"":[],""source_truth"":null,""stop_condition"":null,""stop_condition_refs"":[],""subgoal_ref"":null}",true,false,false,false,true,,true,parser/indexer candidates and bounded summary plan documented,parser/indexer candidates and bounded summary plan documented,Remove only the LifeOS review handoff for TASK-CDB095 and regenerate from the pinned c84740532ded2a27ee283ea7a3a5f303eaeb61a7 snapshot; never mutate src/nu_plugin from this import record.,"{""algorithm"":""BLAKE3-256"",""canonicalization"":""sorted-key-json-utf8-v1"",""digest"":""blake3:a7ec1d705973d2d78353411e5a43ec5a3818e2f4ede7ca7c0c3bf5c231432df0"",""schema"":""lifeos.intent-lock.v1""}"
TASK-CDB096,CDB096,Add Python import surface fixture plan,planning,complete,review,src/nu_plugin,TASK-CDB093,,GATE-CDB096,"{""acceptance_refs"":[],""checklist_ref"":null,""evidence_paths"":[],""family"":""polyglot"",""first_run_refs"":[],""gitkb_slug"":null,""goal_ref"":null,""governing_docs"":[],""notes"":""Includes Ruff LibCST and basedpyright lanes"",""owner_surface"":null,""prd_sections"":null,""raw_log_paths"":[],""safety_constraints"":[""no pip or uv install in default path""],""source_files"":[],""source_truth"":null,""stop_condition"":null,""stop_condition_refs"":[],""subgoal_ref"":null}",true,false,false,false,true,,true,Python coverage documented,Python coverage documented,Remove only the LifeOS review handoff for TASK-CDB096 and regenerate from the pinned c84740532ded2a27ee283ea7a3a5f303eaeb61a7 snapshot; never mutate src/nu_plugin from this import record.,"{""algorithm"":""BLAKE3-256"",""canonicalization"":""sorted-key-json-utf8-v1"",""digest"":""blake3:811408acd360430e967ed1dd488a0fbe98e0595f77b57d1a5d4b7e7527568e9b"",""schema"":""lifeos.intent-lock.v1""}"
TASK-CDB097,CDB097,Add Ruby import surface fixture plan,planning,complete,review,src/nu_plugin,TASK-CDB093,,GATE-CDB097,"{""acceptance_refs"":[],""checklist_ref"":null,""evidence_paths"":[],""family"":""polyglot"",""first_run_refs"":[],""gitkb_slug"":null,""goal_ref"":null,""governing_docs"":[],""notes"":""Includes Prism and Bundler provenance"",""owner_surface"":null,""prd_sections"":null,""raw_log_paths"":[],""safety_constraints"":[""no bundle install or app boot by default""],""source_files"":[],""source_truth"":null,""stop_condition"":null,""stop_condition_refs"":[],""subgoal_ref"":null}",true,false,false,false,true,,true,Ruby coverage documented,Ruby coverage documented,Remove only the LifeOS review handoff for TASK-CDB097 and regenerate from the pinned c84740532ded2a27ee283ea7a3a5f303eaeb61a7 snapshot; never mutate src/nu_plugin from this import record.,"{""algorithm"":""BLAKE3-256"",""canonicalization"":""sorted-key-json-utf8-v1"",""digest"":""blake3:4c312ed766185c1a970ed1838ea78d32911a624b4ebf822411ea245405d71a0a"",""schema"":""lifeos.intent-lock.v1""}"
TASK-CDB098,CDB098,Add TypeScript/JavaScript import surface fixture plan,planning,complete,review,src/nu_plugin,TASK-CDB093,,GATE-CDB098,"{""acceptance_refs"":[],""checklist_ref"":null,""evidence_paths"":[],""family"":""polyglot"",""first_run_refs"":[],""gitkb_slug"":null,""goal_ref"":null,""governing_docs"":[],""notes"":""Includes Oxc SWC Biome and TypeScript compiler API"",""owner_surface"":null,""prd_sections"":null,""raw_log_paths"":[],""safety_constraints"":[""no package-manager install or project build by default""],""source_files"":[],""source_truth"":null,""stop_condition"":null,""stop_condition_refs"":[],""subgoal_ref"":null}",true,false,false,false,true,,true,JS TS coverage documented,JS TS coverage documented,Remove only the LifeOS review handoff for TASK-CDB098 and regenerate from the pinned c84740532ded2a27ee283ea7a3a5f303eaeb61a7 snapshot; never mutate src/nu_plugin from this import record.,"{""algorithm"":""BLAKE3-256"",""canonicalization"":""sorted-key-json-utf8-v1"",""digest"":""blake3:fb8c8213866169e6e19c032c9afb13ab1585e1163372b8fbce919a0486adc92d"",""schema"":""lifeos.intent-lock.v1""}"
TASK-CDB099,CDB099,Add Go/Shell/Nix/config import surface fixture plan,planning,complete,review,src/nu_plugin,TASK-CDB093,,GATE-CDB099,"{""acceptance_refs"":[],""checklist_ref"":null,""evidence_paths"":[],""family"":""polyglot"",""first_run_refs"":[],""gitkb_slug"":null,""goal_ref"":null,""governing_docs"":[],""notes"":""Includes stretch-language notes for Java Kotlin C Cpp CSharp PHP Swift Lua"",""owner_surface"":null,""prd_sections"":null,""raw_log_paths"":[],""safety_constraints"":[""no shell script execution or Nix build or eval by default""],""source_files"":[],""source_truth"":null,""stop_condition"":null,""stop_condition_refs"":[],""subgoal_ref"":null}",true,false,false,false,true,,true,Go Shell Nix config coverage documented,Go Shell Nix config coverage documented,Remove only the LifeOS review handoff for TASK-CDB099 and regenerate from the pinned c84740532ded2a27ee283ea7a3a5f303eaeb61a7 snapshot; never mutate src/nu_plugin from this import record.,"{""algorithm"":""BLAKE3-256"",""canonicalization"":""sorted-key-json-utf8-v1"",""digest"":""blake3:9985759f563e3e85902648bfef70e18d782cf9f7b849017ec27f470a0e9fc85c"",""schema"":""lifeos.intent-lock.v1""}"
TASK-CDB100,CDB100,Design single-binary Rust export crate generator,planning,complete,review,src/nu_plugin,TASK-CDB091,,GATE-CDB100,"{""acceptance_refs"":[],""checklist_ref"":null,""evidence_paths"":[],""family"":""polyglot"",""first_run_refs"":[],""gitkb_slug"":null,""goal_ref"":null,""governing_docs"":[],""notes"":""Defines artifact layout and non-default raw export policy"",""owner_surface"":null,""prd_sections"":null,""raw_log_paths"":[],""safety_constraints"":[""no credential embedding"",""no source overwrite by default""],""source_files"":[],""source_truth"":null,""stop_condition"":null,""stop_condition_refs"":[],""subgoal_ref"":null}",true,false,false,false,true,,true,generated crate layout and contract documented,generated crate layout and contract documented,Remove only the LifeOS review handoff for TASK-CDB100 and regenerate from the pinned c84740532ded2a27ee283ea7a3a5f303eaeb61a7 snapshot; never mutate src/nu_plugin from this import record.,"{""algorithm"":""BLAKE3-256"",""canonicalization"":""sorted-key-json-utf8-v1"",""digest"":""blake3:11d84738460679e6e36d2fe5a05394ed8df0cefad23361c3f8ae612f472b6f28"",""schema"":""lifeos.intent-lock.v1""}"
TASK-CDB101,CDB101,Prototype generated export crate verify/list/materialize commands,planning,complete,review,src/nu_plugin,TASK-CDB100,,GATE-CDB101,"{""acceptance_refs"":[],""checklist_ref"":null,""evidence_paths"":[],""family"":""polyglot"",""first_run_refs"":[],""gitkb_slug"":null,""goal_ref"":null,""governing_docs"":[],""notes"":""Defines verify list schema summary export materialize and license report"",""owner_surface"":null,""prd_sections"":null,""raw_log_paths"":[],""safety_constraints"":[""no raw-source-over-MCP escape hatch by default""],""source_files"":[],""source_truth"":null,""stop_condition"":null,""stop_condition_refs"":[],""subgoal_ref"":null}",true,false,false,false,true,,true,command matrix documented with bounded behavior,command matrix documented with bounded behavior,Remove only the LifeOS review handoff for TASK-CDB101 and regenerate from the pinned c84740532ded2a27ee283ea7a3a5f303eaeb61a7 snapshot; never mutate src/nu_plugin from this import record.,"{""algorithm"":""BLAKE3-256"",""canonicalization"":""sorted-key-json-utf8-v1"",""digest"":""blake3:6fae53882f6b5c2cd222f6a2e583678be1c9b42869fe09e57ceba11df3a38548"",""schema"":""lifeos.intent-lock.v1""}"
TASK-CDB102,CDB102,Add proof gates for DB import -> crate export -> materialize round trip,planning,complete,review,src/nu_plugin,TASK-CDB094;TASK-CDB100;TASK-CDB101,,GATE-CDB102,"{""acceptance_refs"":[],""checklist_ref"":null,""evidence_paths"":[],""family"":""polyglot"",""first_run_refs"":[],""gitkb_slug"":null,""goal_ref"":null,""governing_docs"":[],""notes"":""Defines proof path from repo input to materialization proof"",""owner_surface"":null,""prd_sections"":null,""raw_log_paths"":[],""safety_constraints"":[""no weak or indirect evidence accepted as completion""],""source_files"":[],""source_truth"":null,""stop_condition"":null,""stop_condition_refs"":[],""subgoal_ref"":null}",true,false,false,false,true,,true,P0-P11 documented and cross-linked,P0-P11 documented and cross-linked,Remove only the LifeOS review handoff for TASK-CDB102 and regenerate from the pinned c84740532ded2a27ee283ea7a3a5f303eaeb61a7 snapshot; never mutate src/nu_plugin from this import record.,"{""algorithm"":""BLAKE3-256"",""canonicalization"":""sorted-key-json-utf8-v1"",""digest"":""blake3:2326132b814fdb590698dac324dac2a26e847035c3d15aee703219906d91efa3"",""schema"":""lifeos.intent-lock.v1""}"
